customerID,Churn,ChurnFlag,tenure,tenure_band,MonthlyCharges,monthly_band,TotalCharges,customer_value,services_count,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Partner_bin,Dependents_bin,PhoneService_bin,PaperlessBilling_bin,OnlineSecurity_active,OnlineBackup_active,DeviceProtection_active,TechSupport_active,StreamingTV_active,StreamingMovies_active,MultipleLines_active
0603-OLQDC,No,0,12,7-12,69.85,"(58.83, 79.1]",837.5,838.1999999999999,3,Male,0,No,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,0,1,1,1,1,0,0,0,1,1,0
3272-VUHPV,No,0,8,7-12,56.3,"(25.05, 58.83]",401.5,450.4,2,Female,0,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),1,1,1,0,0,1,0,1,0,0,0
4176-FXYBO,No,0,54,49-72,109.55,"(94.25, 118.75]",6118.95,5915.7,6,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1,0,1,0,1,1,1,0,1,1,1
1063-DHQJF,No,0,69,49-72,92.15,"(79.1, 94.25]",6480.9,6358.35,3,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,1,1,1,1,0,1,0,1,1,0,0
8663-UPDGF,No,0,26,25-48,69.5,"(58.83, 79.1]",1800.05,1807.0,4,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,1,1,0,0,1,0,1
6719-FGEDO,No,0,72,49-72,97.0,"(94.25, 118.75]",7104.2,6984.0,5,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),1,0,1,1,1,1,1,1,0,0,1
1837-YQUCE,No,0,70,49-72,58.35,"(25.05, 58.83]",4214.25,4084.5,5,Female,0,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0,0,1,1,0,1,1,1,1,0
2947-DOMLJ,Yes,1,1,1-6,50.6,"(25.05, 58.83]",50.6,50.6,1,Male,0,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0,1,1,0,1,0,0,0,0,0,0
4112-LUEIZ,Yes,1,10,7-12,89.5,"(79.1, 94.25]",863.1,895.0,2,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,0
0369-ZGOVK,No,0,28,25-48,70.4,"(58.83, 79.1]",1992.2,1971.2000000000003,0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,0,0
4510-HIMLV,Yes,1,1,1-6,69.8,"(58.83, 79.1]",69.8,69.8,0,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
9919-KNPOO,No,0,21,13-24,94.3,"(94.25, 118.75]",1948.35,1980.3,3,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,1,1,1
8749-JMNKX,Yes,1,51,49-72,93.8,"(79.1, 94.25]",4750.95,4783.8,4,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,1,0,1,0,1,0,1
7872-BAAZR,No,0,53,49-72,19.55,"(18.249, 25.05]",1007.9,1036.15,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
9391-LMANN,No,0,53,49-72,95.95,"(94.25, 118.75]",5036.9,5085.35,4,Male,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,0,1,1,0,1,1,1,0,0,1,0
2430-USGXP,Yes,1,24,13-24,101.05,"(94.25, 118.75]",2391.8,2425.2,4,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,1,0,1,1,1
8174-TBVCF,No,0,70,49-72,94.8,"(94.25, 118.75]",6859.05,6636.0,7,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,0,1,1,1,1,1,1,1,1,1
1698-XFZCI,No,0,61,49-72,107.75,"(94.25, 118.75]",6521.9,6572.75,6,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0,1,1,1,1,1,0,1,1,1
1877-HKBQX,No,0,11,7-12,54.6,"(25.05, 58.83]",617.85,600.6,2,Female,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,0,0,1,1,1,0,0,1,0,0,0
4450-DLLMH,No,0,2,1-6,71.3,"(58.83, 79.1]",157.75,142.6,0,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,0,0,0,0,0,0
0428-AXXLJ,No,0,25,25-48,19.5,"(18.249, 25.05]",516.3,487.5,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
2746-DIJLO,No,0,41,25-48,56.3,"(25.05, 58.83]",2364.0,2308.2999999999997,2,Female,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,0,1,1,0,1,0,0,0,0,1
5955-ERIHD,Yes,1,18,13-24,94.7,"(94.25, 118.75]",1687.95,1704.6000000000001,3,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,1,1,1
0917-EZOLA,Yes,1,72,49-72,104.15,"(94.25, 118.75]",7689.95,7498.8,5,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,0,1,1,0,1,1,0,1,1,1
3508-VLHCZ,No,0,71,49-72,90.55,"(79.1, 94.25]",6239.05,6429.05,7,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,1,1,1,1,1,1,1,1,1,1
4086-ATNFV,No,0,34,25-48,60.8,"(58.83, 79.1]",2042.05,2067.2,3,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,1,1,1,1,1,1,1,0,0,0,0
0468-YRPXN,No,0,29,25-48,98.8,"(94.25, 118.75]",2807.1,2865.2,4,Male,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,0,1,1,1,1,0
5996-NRVXR,No,0,40,25-48,98.15,"(94.25, 118.75]",4116.8,3926.0,5,Male,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),1,0,1,1,1,1,1,1,1,0,0
3739-YBWAB,No,0,36,25-48,35.35,"(25.05, 58.83]",1317.95,1272.6000000000001,2,Male,0,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,1,0,0,0,1,0,1,0,0,0,0
7047-FWEYA,No,0,46,25-48,103.15,"(94.25, 118.75]",4594.65,4744.900000000001,5,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,1,0,1,1,0,1,0,1,1,1,1
2000-MPKCA,No,0,58,49-72,107.75,"(94.25, 118.75]",6332.75,6249.5,6,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0,1,1,1,1,1,0,1,1,1
9762-YAQAA,No,0,39,25-48,81.4,"(79.1, 94.25]",3213.75,3174.6000000000004,2,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),0,0,1,0,0,1,0,0,0,0,1
5949-EBSQK,Yes,1,4,1-6,61.45,"(58.83, 79.1]",229.55,245.8,2,Male,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),1,1,1,0,0,0,0,1,0,1,0
5473-KHBPS,No,0,52,49-72,95.7,"(94.25, 118.75]",4976.15,4976.400000000001,4,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),1,1,1,1,0,1,1,0,1,0,1
0100-DUVFC,No,0,70,49-72,104.8,"(94.25, 118.75]",7308.95,7336.0,5,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0,1,1,0,1,1,0,1,1,1
5397-TUPSH,No,0,65,49-72,70.95,"(58.83, 79.1]",4555.2,4611.75,0,Male,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),1,0,1,1,0,0,0,0,0,0,0
8950-MTZNV,No,0,1,1-6,44.95,"(25.05, 58.83]",44.95,44.95,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
0326-VDYXE,No,0,70,49-72,97.65,"(94.25, 118.75]",6982.5,6835.5,4,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0,1,1,0,0,1,0,1,1,1
6773-LQTVT,No,0,29,25-48,35.65,"(25.05, 58.83]",1025.15,1033.85,2,Female,1,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,1,1,0,1,0,1,1,0,0,0,0
7274-RTAPZ,Yes,1,1,1-6,90.55,"(79.1, 94.25]",90.55,90.55,2,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,0
0436-TWFFZ,No,0,67,49-72,85.25,"(79.1, 94.25]",5714.2,5711.75,6,Female,0,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0,0,1,1,1,0,1,1,1,1,1
8566-YPRGL,No,0,1,1-6,19.5,"(18.249, 25.05]",19.5,19.5,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
0311-UNPFF,Yes,1,26,25-48,88.8,"(79.1, 94.25]",2274.35,2308.7999999999997,2,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,1,1,0
6609-MXJHJ,No,0,30,25-48,25.1,"(25.05, 58.83]",789.55,753.0,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1,1,1,1,0,0,0,0,0,0,1
2669-OIDSD,No,0,48,25-48,100.05,"(94.25, 118.75]",4834.0,4802.4,4,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,0,1,1,0,0,1,1,1,1,0
8400-WZICQ,No,0,55,49-72,55.7,"(25.05, 58.83]",3131.8,3063.5,2,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,1,1,0,1,1,0,0,0,0,0
3834-XUIFC,Yes,1,7,7-12,85.2,"(79.1, 94.25]",602.55,596.4,2,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,1,1
9576-SYUHJ,No,0,37,25-48,91.15,"(79.1, 94.25]",3369.25,3372.55,3,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0,1,1,1,0,0,0,1,0,1
0410-IPFTY,No,0,31,25-48,83.85,"(79.1, 94.25]",2674.15,2599.35,2,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,0,1,0,0,0,1,0
2831-EBWRN,No,0,4,1-6,45.9,"(25.05, 58.83]",199.75,183.6,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
9430-NKQLY,No,0,72,49-72,25.1,"(25.05, 58.83]",1790.8,1807.2,1,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1,1,1,1,0,0,0,0,0,0,1
8414-MYSHR,Yes,1,5,1-6,91.4,"(79.1, 94.25]",449.75,457.0,2,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,0
0247-SLUJI,No,0,1,1-6,19.7,"(18.249, 25.05]",19.7,19.7,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
9402-ORRAH,No,0,15,13-24,91.5,"(79.1, 94.25]",1400.3,1372.5,2,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,0
6483-OATDN,No,0,8,7-12,51.3,"(25.05, 58.83]",411.6,410.4,1,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,1,1,1,1,0,0,0,0,0,0
1293-HHSHJ,No,0,35,25-48,21.1,"(18.249, 25.05]",741.0,738.5,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
4840-ORQXB,No,0,56,49-72,104.75,"(94.25, 118.75]",5841.35,5866.0,5,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,0,1,0,0,1,1,0,1,1,1
7599-FKVXZ,Yes,1,42,25-48,106.15,"(94.25, 118.75]",4512.7,4458.3,5,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,0,0,1,1,1,1,1
3982-DQLUS,No,0,65,49-72,85.75,"(79.1, 94.25]",5688.45,5573.75,3,Male,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,1,1,1,1,1,0,0,0,0,1
8610-ZIKJJ,No,0,2,1-6,20.3,"(18.249, 25.05]",31.9,40.6,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
3756-VNWDH,No,0,65,49-72,100.75,"(94.25, 118.75]",6674.65,6548.75,4,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,1,0,1,1,1,0,0,0,1,1,1
7801-KICAO,No,0,18,13-24,74.15,"(58.83, 79.1]",1345.75,1334.7,1,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,1
7673-LPRNY,No,0,23,13-24,78.55,"(58.83, 79.1]",1843.05,1806.6499999999999,5,Female,0,No,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0,1,1,1,0,1,0,1,1,1
8229-TNIQA,Yes,1,4,1-6,45.3,"(25.05, 58.83]",196.95,181.2,0,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
6060-QBMGV,No,0,70,49-72,19.85,"(18.249, 25.05]",1433.8,1389.5,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,0,1,0,0,0,0,0,0,0,0
7339-POGZN,No,0,4,1-6,50.7,"(25.05, 58.83]",214.55,202.8,1,Female,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,0,1
2828-SLQPF,No,0,19,13-24,45.0,"(25.05, 58.83]",865.85,855.0,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
4465-VDKIQ,No,0,18,13-24,77.8,"(58.83, 79.1]",1358.6,1400.3999999999999,2,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,1,1,0,0,0,0
2921-XWDJH,No,0,38,25-48,83.45,"(79.1, 94.25]",3147.15,3171.1,2,Female,1,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,1,0,0,0,0,1,0
6221-AVQYL,Yes,1,2,1-6,73.25,"(58.83, 79.1]",131.05,146.5,1,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,0,0,0,0,0,1
2558-BUOZZ,No,0,47,25-48,94.8,"(94.25, 118.75]",4535.85,4455.599999999999,4,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),0,0,1,0,1,1,0,0,1,0,1
9257-AZMTZ,No,0,52,49-72,20.1,"(18.249, 25.05]",1078.75,1045.2,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
0003-MKNFE,No,0,9,7-12,59.9,"(58.83, 79.1]",542.4,539.1,2,Male,0,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,1,1
0975-UYDTX,No,0,26,25-48,90.1,"(79.1, 94.25]",2312.55,2342.6,7,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1,0,1,1,1,1,1,1,1,1,1
7743-EXURX,Yes,1,8,7-12,51.05,"(25.05, 58.83]",415.05,408.4,1,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,1,0,0,0,0
4682-BLBUC,No,0,44,25-48,70.95,"(58.83, 79.1]",3250.45,3121.8,4,Male,0,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,1,0,1,1,0,1,1,1,1,0,0
0975-VOOVL,No,0,3,1-6,29.2,"(25.05, 58.83]",98.5,87.6,1,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,0,0,0,0,1,0,0,0,0,0
5968-VXZLG,No,0,2,1-6,46.6,"(25.05, 58.83]",87.9,93.2,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
5569-KGJHX,Yes,1,9,7-12,85.35,"(79.1, 94.25]",754.65,768.15,2,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,1,0,1
4988-IQIGL,Yes,1,1,1-6,75.35,"(58.83, 79.1]",75.35,75.35,1,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,1
5201-FRKKS,No,0,25,25-48,74.3,"(58.83, 79.1]",1952.25,1857.5,1,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0,1,0,1,0,0,0,0,0,0
9799-CAYJJ,No,0,2,1-6,69.3,"(58.83, 79.1]",153.8,138.6,0,Female,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,0,0,0
7730-IUTDZ,Yes,1,43,25-48,75.2,"(58.83, 79.1]",3198.6,3233.6,1,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,1,0,0,0,0,0,0
0426-TIRNE,Yes,1,1,1-6,20.9,"(18.249, 25.05]",20.9,20.9,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
5443-SCMKX,No,0,58,49-72,94.3,"(94.25, 118.75]",5610.15,5469.4,4,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,1,0,1,1,0,1,1,0,0,1,1
8295-KMENE,No,0,59,49-72,76.45,"(58.83, 79.1]",4519.5,4510.55,5,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,1,1,1,1,1,0,1,1,1,0,1
6738-ISCBM,No,0,44,25-48,54.0,"(25.05, 58.83]",2440.25,2376.0,4,Male,0,No,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0,0,1,1,0,1,0,1,1,0
9821-BESNZ,No,0,66,49-72,104.25,"(94.25, 118.75]",6860.6,6880.5,5,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,0,0,1,1,0,1,0,1,1,1,1
3678-MNGZX,No,0,68,49-72,19.95,"(18.249, 25.05]",1377.7,1356.6,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
1335-NTIUC,No,0,9,7-12,24.95,"(18.249, 25.05]",190.25,224.54999999999998,0,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,0,1,0,0,0,0,0,0,0
2916-BQZLN,No,0,19,13-24,84.75,"(79.1, 94.25]",1651.95,1610.25,3,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,1,0,1,0,0,0,1
4558-CGYCZ,No,0,4,1-6,19.75,"(18.249, 25.05]",78.3,79.0,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
2368-GAKKQ,No,0,70,49-72,113.65,"(94.25, 118.75]",7939.25,7955.5,7,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0,1,1,1,1,1,1,1,1,1
8710-YGLWG,No,0,1,1-6,44.9,"(25.05, 58.83]",44.9,44.9,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
3199-XGZCY,No,0,8,7-12,75.25,"(58.83, 79.1]",576.7,602.0,1,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,1
3785-KTYSH,No,0,53,49-72,24.6,"(18.249, 25.05]",1279.0,1303.8000000000002,1,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,1
6814-ZPWFQ,No,0,51,49-72,25.0,"(18.249, 25.05]",1260.7,1275.0,1,Male,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,0,1
4063-EIKNQ,No,0,11,7-12,20.95,"(18.249, 25.05]",267.35,230.45,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
6993-YCOBK,No,0,60,49-72,110.6,"(94.25, 118.75]",6586.85,6636.0,6,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1,1,1,1,1,0,1,1,1,1,1
5206-HPJKM,No,0,17,13-24,55.5,"(25.05, 58.83]",934.15,943.5,2,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,1,1,0,0,0,0,0
7587-RZNME,Yes,1,3,1-6,43.3,"(25.05, 58.83]",123.65,129.89999999999998,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
0748-RDGGM,Yes,1,70,49-72,109.5,"(94.25, 118.75]",7534.65,7665.0,6,Male,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1,0,1,1,1,1,1,1,1,1,0
8393-JMVMB,No,0,1,1-6,19.45,"(18.249, 25.05]",19.45,19.45,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
5019-GQVCR,No,0,43,25-48,84.85,"(79.1, 94.25]",3645.6,3648.5499999999997,2,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,0,1
6036-TTFYU,No,0,16,13-24,19.6,"(18.249, 25.05]",314.45,313.6,0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0,1,0,0,0,0,0,0,0,0
2550-AEVRU,No,0,57,49-72,53.45,"(25.05, 58.83]",3053.0,3046.65,2,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,1,1,1,0,1,1,0,0,0,0,0
0969-RGKCU,No,0,37,25-48,19.8,"(18.249, 25.05]",677.05,732.6,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,0,0
